"State_Name","District_Name","Crop_Year","Season","Crop","Area","Production","Rendimiento"
"Uttar Pradesh","FAIZABAD",2011,"Kharif     ","Guar seed",89,73,0.820224719101124
"Uttar Pradesh","FAIZABAD",2011,"Kharif     ","Jowar",2132,1886,0.884615384615385
"Uttar Pradesh","FAIZABAD",2011,"Kharif     ","Maize",1339,1332,0.994772218073189
"Uttar Pradesh","FAIZABAD",2011,"Kharif     ","Moong(Green Gram)",2,1,0.5
"Uttar Pradesh","FAIZABAD",2011,"Kharif     ","Rice",99295,236719,2.38399718011984
"Uttar Pradesh","FAIZABAD",2011,"Kharif     ","Sesamum",33,7,0.212121212121212
"Uttar Pradesh","FAIZABAD",2011,"Kharif     ","Small millets",1,1,1
"Uttar Pradesh","FAIZABAD",2011,"Kharif     ","Sugarcane",20811,1226434,58.9320071116237
"Uttar Pradesh","FAIZABAD",2011,"Kharif     ","Sweet potato",332,4314,12.9939759036145
"Uttar Pradesh","FAIZABAD",2011,"Kharif     ","Urad",1712,912,0.532710280373832
"Uttar Pradesh","FAIZABAD",2011,"Rabi       ","Barley",204,534,2.61764705882353
"Uttar Pradesh","FAIZABAD",2011,"Rabi       ","Coriander",78,43,0.551282051282051
"Uttar Pradesh","FAIZABAD",2011,"Rabi       ","Garlic",151,780,5.16556291390728
"Uttar Pradesh","FAIZABAD",2011,"Rabi       ","Gram",1524,2094,1.3740157480315
"Uttar Pradesh","FAIZABAD",2011,"Rabi       ","Linseed",16,7,0.4375
"Uttar Pradesh","FAIZABAD",2011,"Rabi       ","Maize",61,145,2.37704918032787
"Uttar Pradesh","FAIZABAD",2011,"Rabi       ","Masoor",1826,1303,0.713581599123768
"Uttar Pradesh","FAIZABAD",2011,"Rabi       ","Onion",128,2928,22.875
"Uttar Pradesh","FAIZABAD",2011,"Rabi       ","Peas & beans (Pulses)",2815,3046,1.08206039076377
"Uttar Pradesh","FAIZABAD",2011,"Rabi       ","Potato",4290,104477,24.3536130536131
"Uttar Pradesh","FAIZABAD",2011,"Rabi       ","Rapeseed &Mustard",3612,2412,0.667774086378738
"Uttar Pradesh","FAIZABAD",2011,"Rabi       ","Wheat",109023,322926,2.96199884428056
"Uttar Pradesh","FAIZABAD",2011,"Summer     ","Maize",1332,2202,1.65315315315315
"Uttar Pradesh","FAIZABAD",2011,"Summer     ","Moong(Green Gram)",482,240,0.49792531120332
"Uttar Pradesh","FAIZABAD",2011,"Summer     ","Onion",166,1034,6.2289156626506
"Uttar Pradesh","FAIZABAD",2011,"Summer     ","Sunflower",56,95,1.69642857142857
"Uttar Pradesh","FAIZABAD",2011,"Summer     ","Urad",1823,1072,0.588041689522765
"Uttar Pradesh","FAIZABAD",2012,"Kharif     ","Arhar/Tur",1865,1939,1.03967828418231
"Uttar Pradesh","FAIZABAD",2012,"Kharif     ","Bajra",10,8,0.8
"Uttar Pradesh","FAIZABAD",2012,"Kharif     ","Dry chillies",8,7,0.875
"Uttar Pradesh","FAIZABAD",2012,"Kharif     ","Guar seed",40,33,0.825
"Uttar Pradesh","FAIZABAD",2012,"Kharif     ","Jowar",1611,1704,1.05772811918063
"Uttar Pradesh","FAIZABAD",2012,"Kharif     ","Maize",1707,1781,1.04335090802578
"Uttar Pradesh","FAIZABAD",2012,"Kharif     ","Moong(Green Gram)",3,1,0.333333333333333
"Uttar Pradesh","FAIZABAD",2012,"Kharif     ","Rice",99791,253569,2.54100069144512
"Uttar Pradesh","FAIZABAD",2012,"Kharif     ","Sesamum",35,7,0.2
"Uttar Pradesh","FAIZABAD",2012,"Kharif     ","Sugarcane",21013,1342899,63.9080093275591
"Uttar Pradesh","FAIZABAD",2012,"Kharif     ","Sweet potato",257,3327,12.9455252918288
"Uttar Pradesh","FAIZABAD",2012,"Kharif     ","Urad",3127,2317,0.740965781899584
"Uttar Pradesh","FAIZABAD",2012,"Rabi       ","Barley",155,414,2.67096774193548
"Uttar Pradesh","FAIZABAD",2012,"Rabi       ","Coriander",75,41,0.546666666666667
"Uttar Pradesh","FAIZABAD",2012,"Rabi       ","Garlic",110,571,5.19090909090909
"Uttar Pradesh","FAIZABAD",2012,"Rabi       ","Gram",1584,1440,0.909090909090909
"Uttar Pradesh","FAIZABAD",2012,"Rabi       ","Linseed",15,7,0.466666666666667
"Uttar Pradesh","FAIZABAD",2012,"Rabi       ","Masoor",1926,1354,0.703011422637591
"Uttar Pradesh","FAIZABAD",2012,"Rabi       ","Onion",123,2829,23
"Uttar Pradesh","FAIZABAD",2012,"Rabi       ","Peas & beans (Pulses)",2334,2021,0.865895458440446
"Uttar Pradesh","FAIZABAD",2012,"Rabi       ","Potato",4394,74530,16.9617660446063
"Uttar Pradesh","FAIZABAD",2012,"Rabi       ","Rapeseed &Mustard",3977,2945,0.740507920543123
"Uttar Pradesh","FAIZABAD",2012,"Rabi       ","Wheat",108071,319782,2.95899917646732
"Uttar Pradesh","FAIZABAD",2012,"Summer     ","Maize",1344,2482,1.84672619047619
"Uttar Pradesh","FAIZABAD",2012,"Summer     ","Moong(Green Gram)",397,270,0.680100755667506
"Uttar Pradesh","FAIZABAD",2012,"Summer     ","Onion",175,1437,8.21142857142857
"Uttar Pradesh","FAIZABAD",2012,"Summer     ","Sunflower",19,15,0.789473684210526
"Uttar Pradesh","FAIZABAD",2012,"Summer     ","Urad",1764,1251,0.709183673469388
"Uttar Pradesh","FAIZABAD",2013,"Kharif     ","Arhar/Tur",2027,1562,0.770596941292551
"Uttar Pradesh","FAIZABAD",2013,"Kharif     ","Bajra",2,2,1
"Uttar Pradesh","FAIZABAD",2013,"Kharif     ","Dry chillies",3,2,0.666666666666667
"Uttar Pradesh","FAIZABAD",2013,"Kharif     ","Guar seed",45,37,0.822222222222222
"Uttar Pradesh","FAIZABAD",2013,"Kharif     ","Jowar",1766,853,0.483012457531144
"Uttar Pradesh","FAIZABAD",2013,"Kharif     ","Maize",1452,966,0.665289256198347
"Uttar Pradesh","FAIZABAD",2013,"Kharif     ","Moong(Green Gram)",2,1,0.5
"Uttar Pradesh","FAIZABAD",2013,"Kharif     ","Rice",103896,272519,2.622997997998
"Uttar Pradesh","FAIZABAD",2013,"Kharif     ","Sesamum",60,9,0.15
"Uttar Pradesh","FAIZABAD",2013,"Kharif     ","Sugarcane",19239,1269312,65.9759862778731
"Uttar Pradesh","FAIZABAD",2013,"Kharif     ","Sweet potato",144,1903,13.2152777777778
"Uttar Pradesh","FAIZABAD",2013,"Kharif     ","Urad",2794,1028,0.367931281317108
"Uttar Pradesh","FAIZABAD",2013,"Rabi       ","Barley",29,84,2.89655172413793
"Uttar Pradesh","FAIZABAD",2013,"Rabi       ","Coriander",68,37,0.544117647058823
"Uttar Pradesh","FAIZABAD",2013,"Rabi       ","Garlic",161,943,5.85714285714286
"Uttar Pradesh","FAIZABAD",2013,"Rabi       ","Gram",1656,614,0.370772946859903
"Uttar Pradesh","FAIZABAD",2013,"Rabi       ","Linseed",15,6,0.4
"Uttar Pradesh","FAIZABAD",2013,"Rabi       ","Maize",61,217,3.55737704918033
"Uttar Pradesh","FAIZABAD",2013,"Rabi       ","Masoor",2013,868,0.431197218082464
"Uttar Pradesh","FAIZABAD",2013,"Rabi       ","Onion",185,3763,20.3405405405405
"Uttar Pradesh","FAIZABAD",2013,"Rabi       ","Peas & beans (Pulses)",3684,936,0.254071661237785
"Uttar Pradesh","FAIZABAD",2013,"Rabi       ","Potato",4108,68259,16.6161148977605
"Uttar Pradesh","FAIZABAD",2013,"Rabi       ","Rapeseed &Mustard",3890,1838,0.472493573264781
"Uttar Pradesh","FAIZABAD",2013,"Rabi       ","Wheat",109098,269145,2.46700214486058
"Uttar Pradesh","FAIZABAD",2013,"Summer     ","Banana",13,566,43.5384615384615
"Uttar Pradesh","FAIZABAD",2013,"Summer     ","Maize",1372,2520,1.83673469387755
"Uttar Pradesh","FAIZABAD",2013,"Summer     ","Moong(Green Gram)",576,238,0.413194444444444
"Uttar Pradesh","FAIZABAD",2013,"Summer     ","Onion",152,1890,12.4342105263158
"Uttar Pradesh","FAIZABAD",2013,"Summer     ","Urad",1842,672,0.364820846905537
"Uttar Pradesh","FAIZABAD",2014,"Kharif     ","Arhar/Tur",1593,769,0.482736974262398
"Uttar Pradesh","FAIZABAD",2014,"Kharif     ","Bajra",15,19,1.26666666666667
"Uttar Pradesh","FAIZABAD",2014,"Kharif     ","Dry chillies",24,20,0.833333333333333
"Uttar Pradesh","FAIZABAD",2014,"Kharif     ","Guar seed",51,42,0.823529411764706
"Uttar Pradesh","FAIZABAD",2014,"Kharif     ","Jowar",2011,2172,1.08005967180507
"Uttar Pradesh","FAIZABAD",2014,"Kharif     ","Maize",1457,1059,0.726835964310226
"Uttar Pradesh","FAIZABAD",2014,"Kharif     ","Rice",94586,207805,2.196995327004
"Uttar Pradesh","FAIZABAD",2014,"Kharif     ","Sesamum",62,17,0.274193548387097
"Uttar Pradesh","FAIZABAD",2014,"Kharif     ","Sugarcane",20004,1328266,66.4000199960008
"Uttar Pradesh","FAIZABAD",2014,"Kharif     ","Sweet potato",374,4633,12.3877005347594
"Uttar Pradesh","FAIZABAD",2014,"Kharif     ","Urad",2059,1077,0.523069451189898
"Uttar Pradesh","FAIZABAD",2014,"Rabi       ","Barley",412,708,1.71844660194175
"Uttar Pradesh","FAIZABAD",2014,"Rabi       ","Coriander",78,38,0.487179487179487
"Uttar Pradesh","FAIZABAD",2014,"Rabi       ","Garlic",6,35,5.83333333333333
"Uttar Pradesh","FAIZABAD",2014,"Rabi       ","Gram",2520,795,0.31547619047619
"Uttar Pradesh","FAIZABAD",2014,"Rabi       ","Linseed",14,8,0.571428571428571
"Uttar Pradesh","FAIZABAD",2014,"Rabi       ","Maize",87,208,2.39080459770115
"Uttar Pradesh","FAIZABAD",2014,"Rabi       ","Masoor",1943,944,0.485846628924344
"Uttar Pradesh","FAIZABAD",2014,"Rabi       ","Onion",128,1958,15.296875
"Uttar Pradesh","FAIZABAD",2014,"Rabi       ","Peas & beans (Pulses)",2236,1449,0.648032200357782
"Uttar Pradesh","FAIZABAD",2014,"Rabi       ","Potato",3926,98566,25.1059602649007
"Uttar Pradesh","FAIZABAD",2014,"Rabi       ","Rapeseed &Mustard",3859,1845,0.478103135527339
"Uttar Pradesh","FAIZABAD",2014,"Rabi       ","Wheat",110261,227138,2.06000308359257
"Uttar Pradesh","FAIZABAD",2014,"Summer     ","Banana",16,722,45.125
"Uttar Pradesh","FAIZABAD",2014,"Summer     ","Maize",1360,2418,1.77794117647059
"Uttar Pradesh","FAIZABAD",2014,"Summer     ","Moong(Green Gram)",567,266,0.469135802469136
"Uttar Pradesh","FAIZABAD",2014,"Summer     ","Onion",82,714,8.70731707317073
"Uttar Pradesh","FAIZABAD",2014,"Summer     ","Urad",1345,441,0.327881040892193
"Uttar Pradesh","FARRUKHABAD",2011,"Kharif     ","Arhar/Tur",1120,1501,1.34017857142857
"Uttar Pradesh","FARRUKHABAD",2011,"Kharif     ","Bajra",4224,5104,1.20833333333333
"Uttar Pradesh","FARRUKHABAD",2011,"Kharif     ","Dry chillies",111,92,0.828828828828829
"Uttar Pradesh","FARRUKHABAD",2011,"Kharif     ","Groundnut",788,789,1.00126903553299
"Uttar Pradesh","FARRUKHABAD",2011,"Kharif     ","Guar seed",16,13,0.8125
"Uttar Pradesh","FARRUKHABAD",2011,"Kharif     ","Jowar",855,1052,1.23040935672515
"Uttar Pradesh","FARRUKHABAD",2011,"Kharif     ","Maize",31539,72161,2.28799264402803
"Uttar Pradesh","FARRUKHABAD",2011,"Kharif     ","Moong(Green Gram)",107,45,0.420560747663551
"Uttar Pradesh","FARRUKHABAD",2011,"Kharif     ","Rice",14915,33469,2.24398256788468
"Uttar Pradesh","FARRUKHABAD",2011,"Kharif     ","Sannhamp",3,1,0.333333333333333
"Uttar Pradesh","FARRUKHABAD",2011,"Kharif     ","Sesamum",1988,509,0.256036217303823
"Uttar Pradesh","FARRUKHABAD",2011,"Kharif     ","Sugarcane",7000,437416,62.488
"Uttar Pradesh","FARRUKHABAD",2011,"Kharif     ","Sweet potato",1038,13488,12.9942196531792
"Uttar Pradesh","FARRUKHABAD",2011,"Kharif     ","Urad",785,545,0.694267515923567
"Uttar Pradesh","FARRUKHABAD",2011,"Rabi       ","Barley",316,1013,3.20569620253165
"Uttar Pradesh","FARRUKHABAD",2011,"Rabi       ","Coriander",10,5,0.5
"Uttar Pradesh","FARRUKHABAD",2011,"Rabi       ","Garlic",262,1354,5.16793893129771
"Uttar Pradesh","FARRUKHABAD",2011,"Rabi       ","Gram",726,1117,1.53856749311295
"Uttar Pradesh","FARRUKHABAD",2011,"Rabi       ","Maize",86,205,2.38372093023256
"Uttar Pradesh","FARRUKHABAD",2011,"Rabi       ","Masoor",1125,963,0.856
"Uttar Pradesh","FARRUKHABAD",2011,"Rabi       ","Onion",310,7091,22.8741935483871
"Uttar Pradesh","FARRUKHABAD",2011,"Rabi       ","Peas & beans (Pulses)",786,1206,1.53435114503817
"Uttar Pradesh","FARRUKHABAD",2011,"Rabi       ","Potato",32203,662963,20.5869950004658
"Uttar Pradesh","FARRUKHABAD",2011,"Rabi       ","Rapeseed &Mustard",6715,9038,1.34594192107223
"Uttar Pradesh","FARRUKHABAD",2011,"Rabi       ","Tobacco",6738,29802,4.42297417631345
"Uttar Pradesh","FARRUKHABAD",2011,"Rabi       ","Wheat",74481,282655,3.79499469663404
"Uttar Pradesh","FARRUKHABAD",2011,"Summer     ","Maize",333,550,1.65165165165165
"Uttar Pradesh","FARRUKHABAD",2011,"Summer     ","Moong(Green Gram)",642,435,0.677570093457944
"Uttar Pradesh","FARRUKHABAD",2011,"Summer     ","Onion",490,6942,14.1673469387755
"Uttar Pradesh","FARRUKHABAD",2011,"Summer     ","Sunflower",1459,2489,1.70596298834818
"Uttar Pradesh","FARRUKHABAD",2011,"Summer     ","Tobacco",183,565,3.08743169398907
"Uttar Pradesh","FARRUKHABAD",2011,"Summer     ","Urad",1304,1108,0.849693251533742
"Uttar Pradesh","FARRUKHABAD",2012,"Kharif     ","Arhar/Tur",1242,1442,1.1610305958132
"Uttar Pradesh","FARRUKHABAD",2012,"Kharif     ","Bajra",4006,6132,1.53070394408387
"Uttar Pradesh","FARRUKHABAD",2012,"Kharif     ","Dry chillies",137,110,0.802919708029197
"Uttar Pradesh","FARRUKHABAD",2012,"Kharif     ","Groundnut",789,783,0.992395437262357
"Uttar Pradesh","FARRUKHABAD",2012,"Kharif     ","Guar seed",15,12,0.8
"Uttar Pradesh","FARRUKHABAD",2012,"Kharif     ","Jowar",1198,1646,1.37395659432387
"Uttar Pradesh","FARRUKHABAD",2012,"Kharif     ","Maize",30334,83813,2.76300520867673
"Uttar Pradesh","FARRUKHABAD",2012,"Kharif     ","Moong(Green Gram)",66,34,0.515151515151515
"Uttar Pradesh","FARRUKHABAD",2012,"Kharif     ","Rice",15283,42471,2.77897009749395
"Uttar Pradesh","FARRUKHABAD",2012,"Kharif     ","Sesamum",2349,470,0.200085142613878
"Uttar Pradesh","FARRUKHABAD",2012,"Kharif     ","Sugarcane",8086,507219,62.7280484788523
"Uttar Pradesh","FARRUKHABAD",2012,"Kharif     ","Sweet potato",813,10526,12.9471094710947
"Uttar Pradesh","FARRUKHABAD",2012,"Kharif     ","Urad",1174,812,0.691652470187394
"Uttar Pradesh","FARRUKHABAD",2012,"Rabi       ","Barley",1171,3658,3.12382578992314
"Uttar Pradesh","FARRUKHABAD",2012,"Rabi       ","Coriander",5,3,0.6
"Uttar Pradesh","FARRUKHABAD",2012,"Rabi       ","Garlic",1227,6373,5.19396903015485
"Uttar Pradesh","FARRUKHABAD",2012,"Rabi       ","Gram",712,971,1.36376404494382
"Uttar Pradesh","FARRUKHABAD",2012,"Rabi       ","Masoor",1207,1473,1.22038111019056
"Uttar Pradesh","FARRUKHABAD",2012,"Rabi       ","Onion",285,6556,23.0035087719298
"Uttar Pradesh","FARRUKHABAD",2012,"Rabi       ","Peas & beans (Pulses)",998,1606,1.60921843687375
"Uttar Pradesh","FARRUKHABAD",2012,"Rabi       ","Potato",34388,835216,24.2880074444574
"Uttar Pradesh","FARRUKHABAD",2012,"Rabi       ","Rapeseed &Mustard",6847,8251,1.20505330801811
"Uttar Pradesh","FARRUKHABAD",2012,"Rabi       ","Tobacco",6147,33230,5.40588905156987
"Uttar Pradesh","FARRUKHABAD",2012,"Rabi       ","Wheat",75378,272429,3.61417124359893
"Uttar Pradesh","FARRUKHABAD",2012,"Summer     ","Banana",19,848,44.6315789473684
"Uttar Pradesh","FARRUKHABAD",2012,"Summer     ","Maize",305,563,1.84590163934426
"Uttar Pradesh","FARRUKHABAD",2012,"Summer     ","Moong(Green Gram)",720,594,0.825
"Uttar Pradesh","FARRUKHABAD",2012,"Summer     ","Onion",398,5724,14.3819095477387
"Uttar Pradesh","FARRUKHABAD",2012,"Summer     ","Sunflower",701,543,0.774607703281027
"Uttar Pradesh","FARRUKHABAD",2012,"Summer     ","Tobacco",210,674,3.20952380952381
"Uttar Pradesh","FARRUKHABAD",2012,"Summer     ","Urad",1268,1026,0.809148264984227
"Uttar Pradesh","FARRUKHABAD",2013,"Kharif     ","Arhar/Tur",1268,1298,1.02365930599369
"Uttar Pradesh","FARRUKHABAD",2013,"Kharif     ","Bajra",4336,5667,1.30696494464945
"Uttar Pradesh","FARRUKHABAD",2013,"Kharif     ","Dry chillies",197,159,0.807106598984772
"Uttar Pradesh","FARRUKHABAD",2013,"Kharif     ","Groundnut",825,736,0.892121212121212
"Uttar Pradesh","FARRUKHABAD",2013,"Kharif     ","Guar seed",8,7,0.875
"Uttar Pradesh","FARRUKHABAD",2013,"Kharif     ","Jowar",833,1158,1.39015606242497
"Uttar Pradesh","FARRUKHABAD",2013,"Kharif     ","Maize",36352,85791,2.36000770246479
"Uttar Pradesh","FARRUKHABAD",2013,"Kharif     ","Moong(Green Gram)",71,23,0.323943661971831
"Uttar Pradesh","FARRUKHABAD",2013,"Kharif     ","Rice",16524,44202,2.67501815541031
"Uttar Pradesh","FARRUKHABAD",2013,"Kharif     ","Sannhamp",3,1,0.333333333333333
"Uttar Pradesh","FARRUKHABAD",2013,"Kharif     ","Sesamum",1785,62,0.034733893557423
"Uttar Pradesh","FARRUKHABAD",2013,"Kharif     ","Sugarcane",8172,504343,61.7159813999021
"Uttar Pradesh","FARRUKHABAD",2013,"Kharif     ","Sweet potato",816,10783,13.2144607843137
"Uttar Pradesh","FARRUKHABAD",2013,"Kharif     ","Urad",1005,575,0.572139303482587
"Uttar Pradesh","FARRUKHABAD",2013,"Rabi       ","Barley",1225,3454,2.81959183673469
"Uttar Pradesh","FARRUKHABAD",2013,"Rabi       ","Coriander",8,4,0.5
"Uttar Pradesh","FARRUKHABAD",2013,"Rabi       ","Garlic",1373,8045,5.85943190094683
"Uttar Pradesh","FARRUKHABAD",2013,"Rabi       ","Gram",737,449,0.609226594301221
"Uttar Pradesh","FARRUKHABAD",2013,"Rabi       ","Masoor",1235,854,0.691497975708502
"Uttar Pradesh","FARRUKHABAD",2013,"Rabi       ","Onion",572,11633,20.3374125874126
"Uttar Pradesh","FARRUKHABAD",2013,"Rabi       ","Peas & beans (Pulses)",1015,1776,1.74975369458128
"Uttar Pradesh","FARRUKHABAD",2013,"Rabi       ","Potato",34003,785945,23.1139899420639
"Uttar Pradesh","FARRUKHABAD",2013,"Rabi       ","Rapeseed &Mustard",7011,9576,1.36585365853659
"Uttar Pradesh","FARRUKHABAD",2013,"Rabi       ","Tobacco",7273,33514,4.6080021999175
"Uttar Pradesh","FARRUKHABAD",2013,"Rabi       ","Wheat",75776,263950,3.48329286317568
"Uttar Pradesh","FARRUKHABAD",2013,"Summer     ","Banana",20,871,43.55
"Uttar Pradesh","FARRUKHABAD",2013,"Summer     ","Maize",1082,1988,1.83733826247689
"Uttar Pradesh","FARRUKHABAD",2013,"Summer     ","Moong(Green Gram)",874,650,0.74370709382151
"Uttar Pradesh","FARRUKHABAD",2013,"Summer     ","Onion",571,7655,13.4063047285464
"Uttar Pradesh","FARRUKHABAD",2013,"Summer     ","Sunflower",10,16,1.6
"Uttar Pradesh","FARRUKHABAD",2013,"Summer     ","Tobacco",271,833,3.07380073800738
"Uttar Pradesh","FARRUKHABAD",2013,"Summer     ","Urad",1434,1017,0.709205020920502
"Uttar Pradesh","FARRUKHABAD",2014,"Kharif     ","Arhar/Tur",1176,582,0.494897959183673
"Uttar Pradesh","FARRUKHABAD",2014,"Kharif     ","Bajra",3787,5843,1.54290995510959
"Uttar Pradesh","FARRUKHABAD",2014,"Kharif     ","Dry chillies",192,158,0.822916666666667
"Uttar Pradesh","FARRUKHABAD",2014,"Kharif     ","Groundnut",738,638,0.86449864498645
"Uttar Pradesh","FARRUKHABAD",2014,"Kharif     ","Guar seed",15,12,0.8
"Uttar Pradesh","FARRUKHABAD",2014,"Kharif     ","Jowar",874,784,0.897025171624714
"Uttar Pradesh","FARRUKHABAD",2014,"Kharif     ","Maize",26921,51850,1.92600572044129
"Uttar Pradesh","FARRUKHABAD",2014,"Kharif     ","Moong(Green Gram)",43,14,0.325581395348837
"Uttar Pradesh","FARRUKHABAD",2014,"Kharif     ","Rice",11900,33213,2.79100840336134
"Uttar Pradesh","FARRUKHABAD",2014,"Kharif     ","Sannhamp",2,1,0.5
"Uttar Pradesh","FARRUKHABAD",2014,"Kharif     ","Sesamum",2488,102,0.0409967845659164
"Uttar Pradesh","FARRUKHABAD",2014,"Kharif     ","Sugarcane",7198,436861,60.6919977771603
"Uttar Pradesh","FARRUKHABAD",2014,"Kharif     ","Sweet potato",903,11185,12.3864894795127
"Uttar Pradesh","FARRUKHABAD",2014,"Kharif     ","Urad",1059,556,0.525023607176582
"Uttar Pradesh","FARRUKHABAD",2014,"Rabi       ","Barley",1098,1570,1.42987249544627
"Uttar Pradesh","FARRUKHABAD",2014,"Rabi       ","Coriander",7,3,0.428571428571429
"Uttar Pradesh","FARRUKHABAD",2014,"Rabi       ","Garlic",1125,6516,5.792
"Uttar Pradesh","FARRUKHABAD",2014,"Rabi       ","Gram",632,257,0.406645569620253
"Uttar Pradesh","FARRUKHABAD",2014,"Rabi       ","Masoor",1041,559,0.536983669548511
"Uttar Pradesh","FARRUKHABAD",2014,"Rabi       ","Onion",322,4926,15.2981366459627
"Uttar Pradesh","FARRUKHABAD",2014,"Rabi       ","Peas & beans (Pulses)",852,469,0.550469483568075
"Uttar Pradesh","FARRUKHABAD",2014,"Rabi       ","Potato",33554,761105,22.6829886153663
"Uttar Pradesh","FARRUKHABAD",2014,"Rabi       ","Rapeseed &Mustard",6453,3504,0.543003254300325
"Uttar Pradesh","FARRUKHABAD",2014,"Rabi       ","Tobacco",7033,22991,3.26901748898052
"Uttar Pradesh","FARRUKHABAD",2014,"Rabi       ","Wheat",77049,180327,2.34041973289725
"Uttar Pradesh","FARRUKHABAD",2014,"Summer     ","Banana",22,992,45.0909090909091
"Uttar Pradesh","FARRUKHABAD",2014,"Summer     ","Maize",1402,2493,1.77817403708987
"Uttar Pradesh","FARRUKHABAD",2014,"Summer     ","Moong(Green Gram)",945,779,0.824338624338624
"Uttar Pradesh","FARRUKHABAD",2014,"Summer     ","Onion",365,4348,11.9123287671233
"Uttar Pradesh","FARRUKHABAD",2014,"Summer     ","Tobacco",177,464,2.62146892655367
"Uttar Pradesh","FARRUKHABAD",2014,"Summer     ","Urad",1035,723,0.698550724637681
"Uttar Pradesh","FATEHPUR",2011,"Kharif     ","Arhar/Tur",18283,19231,1.05185144669912
"Uttar Pradesh","FATEHPUR",2011,"Kharif     ","Bajra",7023,7182,1.02263989747971
"Uttar Pradesh","FATEHPUR",2011,"Kharif     ","Dry chillies",2301,1910,0.830073880921339
"Uttar Pradesh","FATEHPUR",2011,"Kharif     ","Groundnut",297,297,1
"Uttar Pradesh","FATEHPUR",2011,"Kharif     ","Guar seed",4,3,0.75
"Uttar Pradesh","FATEHPUR",2011,"Kharif     ","Jowar",9212,15643,1.69811115935736
"Uttar Pradesh","FATEHPUR",2011,"Kharif     ","Maize",251,251,1
"Uttar Pradesh","FATEHPUR",2011,"Kharif     ","Moong(Green Gram)",876,371,0.42351598173516
"Uttar Pradesh","FATEHPUR",2011,"Kharif     ","Rice",77736,182446,2.34699495729134
"Uttar Pradesh","FATEHPUR",2011,"Kharif     ","Sannhamp",36,10,0.277777777777778
"Uttar Pradesh","FATEHPUR",2011,"Kharif     ","Sesamum",10883,2797,0.257006340163558
"Uttar Pradesh","FATEHPUR",2011,"Kharif     ","Sugarcane",6428,359165,55.875077784692
"Uttar Pradesh","FATEHPUR",2011,"Kharif     ","Sweet potato",1198,15567,12.9941569282137
"Uttar Pradesh","FATEHPUR",2011,"Kharif     ","Urad",7103,4525,0.637054765592003
"Uttar Pradesh","FATEHPUR",2011,"Rabi       ","Barley",4052,3958,0.97680157946693
"Uttar Pradesh","FATEHPUR",2011,"Rabi       ","Coriander",485,269,0.554639175257732
"Uttar Pradesh","FATEHPUR",2011,"Rabi       ","Garlic",819,4232,5.16727716727717
"Uttar Pradesh","FATEHPUR",2011,"Rabi       ","Gram",42921,57018,1.32844062347103
"Uttar Pradesh","FATEHPUR",2011,"Rabi       ","Linseed",143,63,0.440559440559441
"Uttar Pradesh","FATEHPUR",2011,"Rabi       ","Maize",8,19,2.375
"Uttar Pradesh","FATEHPUR",2011,"Rabi       ","Masoor",1233,899,0.72911597729116
"Uttar Pradesh","FATEHPUR",2011,"Rabi       ","Onion",1194,27313,22.8752093802345
"Uttar Pradesh","FATEHPUR",2011,"Rabi       ","Peas & beans (Pulses)",1673,1970,1.17752540346683
"Uttar Pradesh","FATEHPUR",2011,"Rabi       ","Potato",8448,184876,21.8839962121212
"Uttar Pradesh","FATEHPUR",2011,"Rabi       ","Rapeseed &Mustard",14989,14150,0.944025618787111
"Uttar Pradesh","FATEHPUR",2011,"Rabi       ","Turmeric",34,96,2.82352941176471
"Uttar Pradesh","FATEHPUR",2011,"Rabi       ","Wheat",169259,554352,3.27517000573086
"Uttar Pradesh","FATEHPUR",2011,"Summer     ","Maize",12,20,1.66666666666667
"Uttar Pradesh","FATEHPUR",2011,"Summer     ","Moong(Green Gram)",3481,3618,1.03935650675093
"Uttar Pradesh","FATEHPUR",2011,"Summer     ","Onion",108,1170,10.8333333333333
"Uttar Pradesh","FATEHPUR",2011,"Summer     ","Sunflower",2,3,1.5
"Uttar Pradesh","FATEHPUR",2011,"Summer     ","Tobacco",4,12,3
"Uttar Pradesh","FATEHPUR",2011,"Summer     ","Urad",477,459,0.962264150943396
"Uttar Pradesh","FATEHPUR",2012,"Kharif     ","Arhar/Tur",19164,18650,0.973178877061156
"Uttar Pradesh","FATEHPUR",2012,"Kharif     ","Bajra",6994,8964,1.28167000285959
"Uttar Pradesh","FATEHPUR",2012,"Kharif     ","Dry chillies",2401,1929,0.80341524364848
"Uttar Pradesh","FATEHPUR",2012,"Kharif     ","Groundnut",276,296,1.07246376811594
"Uttar Pradesh","FATEHPUR",2012,"Kharif     ","Guar seed",55,45,0.818181818181818
"Uttar Pradesh","FATEHPUR",2012,"Kharif     ","Jowar",9509,15060,1.58376275107793
"Uttar Pradesh","FATEHPUR",2012,"Kharif     ","Maize",297,339,1.14141414141414
"Uttar Pradesh","FATEHPUR",2012,"Kharif     ","Moong(Green Gram)",937,475,0.506937033084312
"Uttar Pradesh","FATEHPUR",2012,"Kharif     ","Rice",77164,189515,2.4560027992328
"Uttar Pradesh","FATEHPUR",2012,"Kharif     ","Sannhamp",22,8,0.363636363636364
"Uttar Pradesh","FATEHPUR",2012,"Kharif     ","Sesamum",10189,2017,0.197958582785357
"Uttar Pradesh","FATEHPUR",2012,"Kharif     ","Sugarcane",6676,408151,61.1370581186339
